0.000000e+00 0.000000e+00 -8.193784e-14
6.251926e-02 6.247854e-02 5.133542e-02
1.250385e-01 1.247129e-01 1.024703e-01
1.875578e-01 1.864601e-01 1.532047e-01
2.500770e-01 2.474786e-01 2.033405e-01
3.125963e-01 3.075301e-01 2.526818e-01
3.751155e-01 3.663800e-01 3.010358e-01
4.376348e-01 4.237984e-01 3.482135e-01
5.001541e-01 4.795607e-01 3.940306e-01
5.626733e-01 5.334493e-01 4.383080e-01
6.251926e-01 5.852534e-01 4.808729e-01
6.877118e-01 6.347708e-01 5.215587e-01
7.502311e-01 6.818078e-01 5.602067e-01
8.127503e-01 7.261808e-01 5.966657e-01
8.752696e-01 7.677163e-01 6.307933e-01
9.377889e-01 8.062520e-01 6.624561e-01
1.000308e+00 8.416374e-01 6.915305e-01
1.062827e+00 8.737342e-01 7.179028e-01
1.125347e+00 9.024170e-01 7.414700e-01
1.187866e+00 9.275737e-01 7.621400e-01
1.250385e+00 9.491060e-01 7.798319e-01
1.312904e+00 9.669298e-01 7.944768e-01
1.375424e+00 9.809754e-01 8.060174e-01
1.437943e+00 9.911880e-01 8.144086e-01
1.500462e+00 9.975276e-01 8.196175e-01
1.562981e+00 9.999695e-01 8.216239e-01
1.625501e+00 9.985041e-01 8.204198e-01
1.688020e+00 9.931372e-01 8.160101e-01
1.750539e+00 9.838897e-01 8.084119e-01
1.813058e+00 9.707978e-01 7.976550e-01
1.875578e+00 9.539126e-01 7.837813e-01
1.938097e+00 9.333001e-01 7.668450e-01
2.000616e+00 9.090408e-01 7.469124e-01
2.063135e+00 8.812296e-01 7.240614e-01
2.125655e+00 8.499750e-01 6.983811e-01
2.188174e+00 8.153993e-01 6.699720e-01
2.250693e+00 7.776375e-01 6.389451e-01
2.313213e+00 7.368372e-01 6.054215e-01
2.375732e+00 6.931578e-01 5.695324e-01
2.438251e+00 6.467699e-01 5.314178e-01
2.500770e+00 5.978549e-01 4.912268e-01
2.563290e+00 5.466038e-01 4.491164e-01
2.625809e+00 4.932169e-01 4.052511e-01
2.688328e+00 4.379028e-01 3.598024e-01
2.750847e+00 3.808777e-01 3.129478e-01
2.813367e+00 3.223643e-01 2.648703e-01
2.875886e+00 2.625914e-01 2.157579e-01
2.938405e+00 2.017924e-01 1.658025e-01
3.000924e+00 1.402049e-01 1.151992e-01
3.063444e+00 7.806955e-02 6.414576e-02
3.125963e+00 1.562918e-02 1.284170e-02
3.188482e+00 -4.687226e-02 -3.851255e-02
3.251001e+00 -1.091906e-01 -8.971631e-02
3.313521e+00 -1.710822e-01 -1.405695e-01
3.376040e+00 -2.323054e-01 -1.908735e-01
3.438559e+00 -2.926208e-01 -2.404316e-01
3.501078e+00 -3.517929e-01 -2.890503e-01
3.563598e+00 -4.095904e-01 -3.365395e-01
3.626117e+00 -4.657874e-01 -3.827137e-01
3.688636e+00 -5.201645e-01 -4.273926e-01
3.751155e+00 -5.725090e-01 -4.704014e-01
3.813675e+00 -6.226166e-01 -5.115723e-01
3.876194e+00 -6.702913e-01 -5.507442e-01
3.938713e+00 -7.153470e-01 -5.877641e-01
4.001232e+00 -7.576075e-01 -6.224874e-01
4.063752e+00 -7.969078e-01 -6.547784e-01
4.126271e+00 -8.330942e-01 -6.845110e-01
4.188790e+00 -8.660254e-01 -7.115689e-01
4.251309e+00 -8.955727e-01 -7.358464e-01
4.313829e+00 -9.216207e-01 -7.572487e-01
4.376348e+00 -9.440675e-01 -7.756921e-01
4.438867e+00 -9.628256e-01 -7.911046e-01
4.501386e+00 -9.778214e-01 -8.034260e-01
4.563906e+00 -9.889966e-01 -8.126080e-01
4.626425e+00 -9.963074e-01 -8.186149e-01
4.688944e+00 -9.997252e-01 -8.214232e-01
4.751464e+00 -9.992367e-01 -8.210218e-01
4.813983e+00 -9.948438e-01 -8.174124e-01
4.876502e+00 -9.865637e-01 -8.106090e-01
4.939021e+00 -9.744286e-01 -8.006383e-01
5.001541e+00 -9.584861e-01 -7.875391e-01
5.064060e+00 -9.387985e-01 -7.713628e-01
5.126579e+00 -9.154426e-01 -7.521724e-01
5.189098e+00 -8.885097e-01 -7.300431e-01
5.251618e+00 -8.581050e-01 -7.050611e-01
5.314137e+00 -8.243474e-01 -6.773242e-01
5.376656e+00 -7.873688e-01 -6.469408e-01
5.439175e+00 -7.473136e-01 -6.140295e-01
5.501695e+00 -7.043384e-01 -5.787189e-01
5.564214e+00 -6.586111e-01 -5.411471e-01
5.626733e+00 -6.103103e-01 -5.014608e-01
5.689252e+00 -5.596248e-01 -4.598151e-01
5.751772e+00 -5.067526e-01 -4.163727e-01
5.814291e+00 -4.519003e-01 -3.713034e-01
5.876810e+00 -3.952823e-01 -3.247833e-01
5.939329e+00 -3.371198e-01 -2.769941e-01
6.001849e+00 -2.776400e-01 -2.281226e-01
6.064368e+00 -2.170754e-01 -1.783598e-01
6.126887e+00 -1.556625e-01 -1.279000e-01
6.189406e+00 -9.364149e-02 -7.694043e-02
6.251926e+00 -3.125454e-02 -2.568026e-02
6.314445e+00 3.125454e-02 2.568026e-02
6.376964e+00 9.364149e-02 7.694043e-02
6.439483e+00 1.556625e-01 1.279000e-01
6.502003e+00 2.170754e-01 1.783598e-01
6.564522e+00 2.776400e-01 2.281226e-01
6.627041e+00 3.371198e-01 2.769941e-01
6.689560e+00 3.952823e-01 3.247833e-01
6.752080e+00 4.519003e-01 3.713034e-01
6.814599e+00 5.067526e-01 4.163727e-01
6.877118e+00 5.596248e-01 4.598151e-01
6.939638e+00 6.103103e-01 5.014608e-01
7.002157e+00 6.586111e-01 5.411471e-01
7.064676e+00 7.043384e-01 5.787189e-01
7.127195e+00 7.473136e-01 6.140295e-01
7.189715e+00 7.873688e-01 6.469408e-01
7.252234e+00 8.243474e-01 6.773242e-01
7.314753e+00 8.581050e-01 7.050611e-01
7.377272e+00 8.885097e-01 7.300431e-01
