0.000000e+00 0.000000e+00 9.004387e-04
3.133758e-02 3.133245e-02 3.223194e-02
6.267517e-02 6.263414e-02 6.353179e-02
9.401275e-02 9.387432e-02 9.476926e-02
1.253503e-01 1.250223e-01 1.259137e-01
1.566879e-01 1.560476e-01 1.569344e-01
1.880255e-01 1.869196e-01 1.878011e-01
2.193631e-01 2.176080e-01 2.184833e-01
2.507007e-01 2.480828e-01 2.489510e-01
2.820382e-01 2.783139e-01 2.791743e-01
3.133758e-01 3.082718e-01 3.091234e-01
3.447134e-01 3.379270e-01 3.387689e-01
3.760510e-01 3.672503e-01 3.680818e-01
4.073886e-01 3.962130e-01 3.970333e-01
4.387262e-01 4.247866e-01 4.255949e-01
4.700637e-01 4.529431e-01 4.537385e-01
5.014013e-01 4.806548e-01 4.814366e-01
5.327389e-01 5.078946e-01 5.086620e-01
5.640765e-01 5.346356e-01 5.353878e-01
5.954141e-01 5.608516e-01 5.615880e-01
6.267517e-01 5.865169e-01 5.872367e-01
6.580892e-01 6.116062e-01 6.123087e-01
6.894268e-01 6.360950e-01 6.367795e-01
7.207644e-01 6.599592e-01 6.606249e-01
7.521020e-01 6.831752e-01 6.838217e-01
7.834396e-01 7.057205e-01 7.063470e-01
8.147771e-01 7.275727e-01 7.281786e-01
8.461147e-01 7.487105e-01 7.492952e-01
8.774523e-01 7.691131e-01 7.696761e-01
9.087899e-01 7.887605e-01 7.893011e-01
9.401275e-01 8.076333e-01 8.081511e-01
9.714651e-01 8.257130e-01 8.262075e-01
1.002803e+00 8.429820e-01 8.434526e-01
1.034140e+00 8.594231e-01 8.598695e-01
1.065478e+00 8.750203e-01 8.754420e-01
1.096815e+00 8.897583e-01 8.901548e-01
1.128153e+00 9.036226e-01 9.039936e-01
1.159491e+00 9.165995e-01 9.169446e-01
1.190828e+00 9.286764e-01 9.289953e-01
1.222166e+00 9.398414e-01 9.401337e-01
1.253503e+00 9.500835e-01 9.503489e-01
1.284841e+00 9.593926e-01 9.596310e-01
1.316178e+00 9.677596e-01 9.679707e-01
1.347516e+00 9.751763e-01 9.753599e-01
1.378854e+00 9.816355e-01 9.817913e-01
1.410191e+00 9.871307e-01 9.872586e-01
1.441529e+00 9.916566e-01 9.917565e-01
1.472866e+00 9.952087e-01 9.952805e-01
1.504204e+00 9.977835e-01 9.978272e-01
1.535542e+00 9.993786e-01 9.993941e-01
1.566879e+00 9.999923e-01 9.999796e-01
1.598217e+00 9.996241e-01 9.995831e-01
1.629554e+00 9.982742e-01 9.982051e-01
1.660892e+00 9.959441e-01 9.958469e-01
1.692229e+00 9.926361e-01 9.925108e-01
1.723567e+00 9.883532e-01 9.882001e-01
1.754905e+00 9.830999e-01 9.829190e-01
1.786242e+00 9.768812e-01 9.766728e-01
1.817580e+00 9.697032e-01 9.694675e-01
1.848917e+00 9.615730e-01 9.613101e-01
1.880255e+00 9.524986e-01 9.522089e-01
1.911593e+00 9.424888e-01 9.421725e-01
