0.000000e+00 0.000000e+00 3.062988e-01
4.053668e-01 3.943559e-01 6.470956e-01
8.107336e-01 7.247928e-01 8.830082e-01
1.216100e+00 9.377521e-01 9.757991e-01
1.621467e+00 9.987165e-01 9.104281e-01
2.026834e+00 8.978045e-01 6.974910e-01
2.432201e+00 6.513725e-01 3.715015e-01
2.837568e+00 2.993631e-01 -1.470261e-02
3.242934e+00 -1.011683e-01 -3.985237e-01
3.648301e+00 -4.853020e-01 -7.177502e-01
4.053668e+00 -7.907757e-01 -9.206407e-01
4.459035e+00 -9.680771e-01 -9.743097e-01
4.864402e+00 -9.884683e-01 -8.700584e-01
5.269768e+00 -8.486443e-01 -6.247841e-01
5.675135e+00 -5.712682e-01 -2.782421e-01
6.080502e+00 -2.012985e-01 1.133986e-01
6.485869e+00 2.012985e-01 4.866591e-01
6.891235e+00 5.712682e-01 7.810398e-01
7.296602e+00 8.486443e-01 9.488262e-01
7.701969e+00 9.884683e-01 9.628226e-01
8.107336e+00 9.680771e-01 8.207606e-01
8.512703e+00 7.907757e-01 5.456661e-01
8.918069e+00 4.853020e-01 1.821276e-01
9.323436e+00 1.011683e-01 -2.109309e-01
9.728803e+00 -2.993631e-01 -5.698008e-01
1.013417e+01 -6.513725e-01 -8.363149e-01
1.053954e+01 -8.978045e-01 -9.672754e-01
1.094490e+01 -9.987165e-01 -9.414557e-01
1.135027e+01 -9.377521e-01 -7.630407e-01
1.175564e+01 -7.247928e-01 -4.609488e-01
1.216100e+01 -3.943559e-01 -8.414421e-02
1.256637e+01 -4.898587e-16 3.062988e-01
