0.000000e+00 0.000000e+00 4.898587e-16
1.257895e-02 0.000000e+00 1.257862e-02
2.515790e-02 0.000000e+00 2.515525e-02
3.773685e-02 0.000000e+00 3.772789e-02
5.031580e-02 0.000000e+00 5.029457e-02
6.289475e-02 0.000000e+00 6.285329e-02
7.547370e-02 0.000000e+00 7.540206e-02
8.805265e-02 0.000000e+00 8.793891e-02
1.006316e-01 0.000000e+00 1.004618e-01
1.132105e-01 0.000000e+00 1.129689e-01
1.257895e-01 0.000000e+00 1.254580e-01
1.383684e-01 0.000000e+00 1.379273e-01
1.509474e-01 0.000000e+00 1.503748e-01
1.635263e-01 0.000000e+00 1.627985e-01
1.761053e-01 0.000000e+00 1.751964e-01
1.886842e-01 0.000000e+00 1.875667e-01
2.012632e-01 0.000000e+00 1.999072e-01
2.138421e-01 0.000000e+00 2.122161e-01
2.264211e-01 0.000000e+00 2.244914e-01
2.390000e-01 0.000000e+00 2.367312e-01
2.515790e-01 0.000000e+00 2.489336e-01
2.641579e-01 0.000000e+00 2.610965e-01
2.767369e-01 0.000000e+00 2.732182e-01
2.893158e-01 0.000000e+00 2.852966e-01
3.018948e-01 0.000000e+00 2.973298e-01
3.144737e-01 0.000000e+00 3.093161e-01
3.270527e-01 0.000000e+00 3.212533e-01
3.396316e-01 0.000000e+00 3.331398e-01
3.522106e-01 0.000000e+00 3.449735e-01
3.647895e-01 0.000000e+00 3.567527e-01
3.773685e-01 0.000000e+00 3.684754e-01
3.899474e-01 0.000000e+00 3.801398e-01
4.025264e-01 0.000000e+00 3.917441e-01
4.151053e-01 0.000000e+00 4.032863e-01
4.276843e-01 0.000000e+00 4.147648e-01
4.402632e-01 0.000000e+00 4.261776e-01
4.528422e-01 0.000000e+00 4.375230e-01
4.654211e-01 0.000000e+00 4.487992e-01
4.780001e-01 0.000000e+00 4.600043e-01
4.905790e-01 0.000000e+00 4.711367e-01
5.031580e-01 0.000000e+00 4.821945e-01
5.157369e-01 0.000000e+00 4.931761e-01
5.283159e-01 0.000000e+00 5.040796e-01
5.408948e-01 0.000000e+00 5.149033e-01
5.534738e-01 0.000000e+00 5.256456e-01
5.660527e-01 0.000000e+00 5.363046e-01
5.786317e-01 0.000000e+00 5.468789e-01
5.912106e-01 0.000000e+00 5.573666e-01
6.037896e-01 0.000000e+00 5.677661e-01
6.163685e-01 0.000000e+00 5.780758e-01
6.289475e-01 0.000000e+00 5.882940e-01
6.415264e-01 0.000000e+00 5.984191e-01
6.541054e-01 0.000000e+00 6.084495e-01
6.666843e-01 0.000000e+00 6.183837e-01
6.792633e-01 0.000000e+00 6.282200e-01
6.918422e-01 0.000000e+00 6.379569e-01
7.044212e-01 0.000000e+00 6.475929e-01
7.170001e-01 0.000000e+00 6.571264e-01
7.295791e-01 0.000000e+00 6.665559e-01
7.421580e-01 0.000000e+00 6.758800e-01
7.547370e-01 0.000000e+00 6.850971e-01
7.673159e-01 0.000000e+00 6.942058e-01
7.798949e-01 0.000000e+00 7.032047e-01
7.924738e-01 0.000000e+00 7.120923e-01
8.050528e-01 0.000000e+00 7.208672e-01
8.176317e-01 0.000000e+00 7.295281e-01
8.302107e-01 0.000000e+00 7.380735e-01
8.427896e-01 0.000000e+00 7.465022e-01
8.553686e-01 0.000000e+00 7.548127e-01
8.679475e-01 0.000000e+00 7.630038e-01
8.805265e-01 0.000000e+00 7.710742e-01
8.931054e-01 0.000000e+00 7.790226e-01
9.056844e-01 0.000000e+00 7.868477e-01
9.182633e-01 0.000000e+00 7.945483e-01
9.308423e-01 0.000000e+00 8.021232e-01
9.434212e-01 0.000000e+00 8.095712e-01
9.560002e-01 0.000000e+00 8.168910e-01
9.685791e-01 0.000000e+00 8.240817e-01
9.811581e-01 0.000000e+00 8.311419e-01
9.937370e-01 0.000000e+00 8.380706e-01
1.006316e+00 0.000000e+00 8.448667e-01
1.018895e+00 0.000000e+00 8.515291e-01
1.031474e+00 0.000000e+00 8.580568e-01
1.044053e+00 0.000000e+00 8.644488e-01
1.056632e+00 0.000000e+00 8.707039e-01
1.069211e+00 0.000000e+00 8.768213e-01
1.081790e+00 0.000000e+00 8.827999e-01
1.094369e+00 0.000000e+00 8.886389e-01
1.106948e+00 0.000000e+00 8.943372e-01
1.119527e+00 0.000000e+00 8.998941e-01
1.132105e+00 0.000000e+00 9.053085e-01
1.144684e+00 0.000000e+00 9.105797e-01
1.157263e+00 0.000000e+00 9.157068e-01
1.169842e+00 0.000000e+00 9.206891e-01
1.182421e+00 0.000000e+00 9.255256e-01
1.195000e+00 0.000000e+00 9.302157e-01
1.207579e+00 0.000000e+00 9.347587e-01
1.220158e+00 0.000000e+00 9.391537e-01
1.232737e+00 0.000000e+00 9.434001e-01
